tweeter_tweetid,tweet,sentiment
kisholgy_418835841885040641,Lassan befejezem a Ripper Street első évadát. Epizodikusan bejövős.,4
e_dorka_625617105505898496,"@Mig_on_twit igen, a motorteret. :-) olcsó és max nem jön be, de legalább semmi vegyszer.",3
eproczeller_625706529556185088,"Ok, ha a földrengésbe nem haltam bele, tőlük tuti helyben elpatkolnék - Kiborgcsótányok menthetnek életeket http://t.co/wU5TfihPph",2
fabigabor_511169097099665408,"Reggel nekiugrottam a témamódosítás utáni szakdolgozatom megírásának. 5,5 oldalnál tartok úgy, hogy csak belső információkat használtam.",3
zakkantanett_628064591818395648,"hajnali 1-kor aludtam el, a vihar 3 után ért ide és tök sokáig villámlott, fél 6kor meg kelhetem dolgozni. nagyon kipihent vagyok #se",2
_Rychy__627394085637259264,@almos Ha meghallom a See you again-t könnybe lábad a szemem,3
tobee85_482093218851737600,"Ez azért durva, hogy két munkahelyem van és a másodikról ébresztenek, hogy Hahó, elaludtál! #szegyengyalazat",2
benceboros_624842351329038336,"Mitől lehet, ha egy oldal teljesen szétesett chrome-ban, de safarin ugyanúgy rendben van? / http://t.co/oj6BLPd3nW",3
Frogcarrot_627600728140443648,"RT @gabornemethi: Eddig nem hittem a varázslatban, de máshogy nem igen tudom megmagyarázni a Spotify Eheti Kalandját (Discover Weekly).",3
monsieurnor_578841659150114816,"Gyermekpszichiátrián vagyok iü-i szakértői vizsgálaton egyik gyámoltammal, váróban idegen anyuka: Ne rágd a körmöd! Csúnya dolog! #yay",2
dancsopeter_623107369149534208,"@foxesgirl_ Egy nevet kérek, és embereim máris felveszik vele a kapcsolatot, hogy elbeszélgessenek.",2
raczatti_588406412461678592,"Az ország szégyene, hogy a Mono csak a kisteremre jó. (@ Dürer Kert in Budapest) http://t.co/LuEUt1EuMJ",2
juergirl_618657539585146880,"@desi_studio este elvileg már hideg lesz, ma jöhetek utoljára rövidgatya+trikó",3
katka_cseh_573768444442775552,@petopeti jajmár szerinted a jelenlegi struktúrában csakis a pénzhiány tartja vissza a szakszervezeteket attól hogy csináljanak valamit?,2
danielrenyi_598606087491874816,Photo: #selfie #juventus #FinoAllaFine #forzajuve #UCL BL-döntő geccc (at Lövőház Utca) http://t.co/ouRAsCqyTU,3
pcdevil_625636784068788224,"@midnite_ @d3relict akár értik, akár nem, ez twitterre való volt! :)",4
Frogcarrot_628387934811648002,"muszáj lesz néznem magamnak valami fasza futócipőt, mert a lábaimnak nem tetszett ez a betonos-aszfaltos móka annyira :(",2
soniavetor_626790111548698628,Elképesztő királyság.👑,4
mesibm_615954875034243072,"Azért jó az autocorrect, mert nem kell magamat égetnem, megteszi helyettem",2
szolosijozsef_626716098885472256,"Gyula, nyaralás 3.0 http://t.co/kjW55zVj4o",4
noora_sadness_627485607732879360,neki repült a légy a fejhallgatómnak,3
SiposZoltan_619077229738373120,RT @erdely_atlatszo: Nyilvánosak a „Neptun 2” találkozókról készült beszámolók http://t.co/Bzd5Ja0nIg http://t.co/PsEr3d2qkq,3
mgyrdn_621047975540879362,"@urbkri egyetértek, de a szomszédaimmal szemben sajnos komoly előítéleteim vannak",2
birozso_605348390877188096,"Egy kiscsaj iszonyatosan cukin, de emellett rendkívül hamisan üvölti az ablakunk alatt a Jégvarázs egyik slágerét",3
partikepes_621415887464210432,"reggel vezetés, az utolsó tanulói óráim lesznek C kategórián belül,. hétfőn pedig vizsga :D",4
zoltansendula_580845773769805824,@peter_kisss mijez a szar?,2
mgy1980_621787687104708608,Photo: Boldog születésnapot! http://t.co/r8KKpribz4,3
dumi_peti_539032423166930944,"@miszterti máhogy egy ló biciklivel, bácsival a hátán? :D",4
morvaidani_612839419817672705,P. Mobil - Örökké szeress: https://t.co/3DjGAag5Pp,3
kiara_vm_458219101031522304,Húsvéti cheesecake áfonyaszósszal. http://t.co/20RAXHSAWm,3
gothxxprincess_627955209650741248,*nem jott ossze:DD,3
nora_bagi_616128421932990464,Ez a reggel elég jól indul 5 pályát haladtam a candy crush-ban 😉,4
andormario_562685817857269763,"tekintély, gerinc, erő, ner, kétharmad, több tisztelet, személyre szabott #reklámadó http://t.co/kekXmCz1P4 #becsicskulás #ennyike",2
kockababy_627820584383213568,Ha lenne egy jo konyvem... De zarva van a konyvtar,2
nadyratiya_622760258067374081,"2 éves cikk, vajon változott azóta valami? - A boncasztalon mindenki egyenlő - riport a Péterfy kórházból http://t.co/i8NwnqjeSF",3
kelt_628329729570041857,"@_alesi_ lélekben veled vagyunk mind, 80240020-asok!",3
lennoxasaki_627769889093222400,"Jamie Dornan és Dakota Johnson baromi jó, a fényképezés izgalmas és sok helyen úgy éreztem hogy a film magát parodizálja.",4
SirBali_618538462631829504,"@sztyuiphoto @csigez Azért ennyire lehet nem rossz a helyzet, de mindenképpen elég kihívás lesz vele jól fókuszálni. Live view segíthet.",3
rackajuh_613635047573323776,@butcher__51 azt én feladtam anno. :D egyszer fejreestem csúnyán.,2
jvrm8_625953909467672576,"Alig nézek mostanában filmeket. :( Viszont folyton a barátaimmal vagyok, szóval el tudom viselni. :D",4
tobee85_496958871412695040,"Amikor a kék metró vezetője nyitott ajtóval jön, az már szaunát jelent. #nyar",2
fejes_adam_144105501301555200,"Fény az éjszakában - Nálunk kicsit hamarabb jött a karácsony, ráadásul a Jézuska a vesémbe látott és pont... http://t.co/wqVBlQUe",4
Lorant07_581542069375750144,Meg jó hogy pár hónapja vettem esernyőt. Nem tudom mit kezdenek nélküle ha nem lenne épp a szekrényemben miközben itt azom,2
SirBali_571373356269867008,@sztyuiphoto @csibar Rudi jófej csak nincs ízlése :D #flamebait,2
sarnyait_620268153839452162,Sarnyai Tweetmondó is out! http://t.co/uK2EfD408S Stories via @lberes @bienvenuLN @szekyjanos,3
habosvilla_620947841326972929,A Campus Fesztiválra is kaptunk két ingyen napijegyet a cégtől @amazsi -val. Ez már csak ilyen fesztiválnyár nekem is... :P,4
lan_dana_620939226759217152,"Lassan attól félek, hogy megyek az utcán, és bumm egy selfie botba ütközöm #minekvannak",2
mandula__617986663256616960,Koszonom meg egyszer a lehetoseget! :) https://t.co/9OTUmDrWNt,4
laurapasztor_444822167554113536,mi ez a szélvihar,3
csigger_627732040977391616,RT @hvg_hu: Most minden az autósok kezére játszik http://t.co/hKudEheYPa,3
your_kneesocks_621694181208129537,Mentségemre szóljon: a napokban a hülye emberektől cseppfolyós lett az agyam és kifolyt a fülemen át a tenyerembe.,2
agnusdb_588630753417768961,"asszem le kell szoknom arról, h bűntudatot érezzek, ha csak a fél vasárnapomat töltöm munkával.",2
MilGra_626723360836337664,hát igen http://t.co/4IeH5iyQB2,3
lagziguru_7415029809,http://is.gd/5N9xR A Facebook és a Twitter lesz a vírusok fő célpontja 2010-ben,3
wyctim_628466677064314880,"Óh, mi a telibevert segg ez már megint? http://t.co/g7OCWN6KP3",2
wyctim_626361115732254720,Ezek a portálok rinyálnak az iOS Content Blockerek meg a szar mobil web miatt.,2
AnnaHaranyi_625636083754213376,@dggfthr :D én el sem tudom képzelni ezt hogy kell csinálni. @fatraktor27,3
BaracskaiGreta_622813636243927040,Az a Google:DD http://t.co/XlyOa15Mn0,3
laknerz_615249461690912768,Szivárvány és trikolór http://t.co/yfb1FWFolI,3
SzaboKatalin_598455607729987584,@TundiZ már úgy váromm :) :) :),4
tamaskojo_589131113551044608,"Kiszivárgott, hogy az új Star Wars trailerben a Vader sisak igazából egy redvás moziszék aljára felkent rágó. Bocsi, a spoilerért.",3
Bahndie_600927010655965184,Szaporodnak! :) #BKV #BKK #CAF @ Száva Kocsiszín https://t.co/akVcbiYNEx,2
cluedo11_533303089697423360,"az elmúlt két órában több stressz ért közlekedés miatt, mint egész héten",2
fightclub29_627087788140306432,"@sugaraddict és már van! :OO nincs cartoon network-öm :( már csak azt kell kitalálni, hogy hogy nézzem :D",2
nviliam7_571399680690679808,"Csiki emelése után Kanta belebotlott a labdába, és kis híján elesett, de pont ezzel a „csellel” sikerült két védő mellett is elmennie...",4
zsoltacsai_545554631829762050,"Pick Pack átvételi mód már most bedugult… Ha jót akartok, ne rendeljetek oda az év végéig ;)",2
szucscsaba_623351179007905792,"@orsolyacsibrik Fentről Split, lentről fotózva Trogir. Cirka két hete voltunk. Igaz, csak egy-egy rövid városnézés erejéig.",3
szekerka_618832212948090880,Én bazmeg kinyitom ezt az üveg pezsgőt.,4
ptZool_623812132673613824,"@szoges 10 ezer informatikus hiányról beszélnek Magyarországon, szóval munka az van :)",4
nora_bagi_625257098184642560,Tetszenek ezek a torony ugró fiúk 😍,4
komizoli_605378608752959488,Svéd fahéjas csiga Vol. 3 #kanelbullar https://t.co/3JizrZL3B1,3
Paaszti_577495283388526592,@Frogcarrot alsó ábra,3
totokj75_614022295787540481,"Marha jól néz ki Piszkos Fred és Fülig Jimmy, 2017-re lehet film belőle http://t.co/PMHhVLDNEs",4
Adamf40_441668176469053440,@hippibird szóval,3
balg86_455598524533850112,"Mondjuk nekem kimondottan tetszik a side drawer megoldás, de ez tanulságos.",3
Neste_Koga_577557453572841472,"Mitől félsz a legjobban?A haláltól?Nem!Akkor még is mitől?A magánytól! Mert az rosszabb,hisz képes arra,hogy tönkre menj lélekben",2
danner86_580016431238103040,"Margit híd szélessége: 25.0m Mercedes Benz Citaro G minimum turning circle 22,850. 4 kattintás volt ezeket az infokat összeszedni. #nincsmit",3
akostms_628281654629548032,"@pinterq @Bunnyzation felhívsz és 75 euróért  megmondom hol vagy, bármikor!",3
garrotter_628266220727468032,"Úgy tűnik sikeresen eladtam a dechatlonos pulzusmérős órámat \o/ (ugyan buktam rajta, mert nem is használtam, de ez az én hülyeségem)",3
kkinga124_588350584882888705,"RT @szaszi_t: Sok paraszt hiszi magáról, hogy ő a király",2
KittiFarkasdy_628162880882536448,na akkor kezdődjön a beígért unfollow party,3
tetrahidro_599612605133672448,"Az áramütést még ki szeretném próbálni-mondta a lány, mire a pasija: ez a mondat még nem hagyta el normális ember száját @ludwigmuseum #fur",4
anna99h_570283842013171712,okkk... és ilyenkor legyek illedelmes és ne szóljak be.. ookok...,2
tsabeeka_620626734321250304,gyorsteszt http://t.co/N7FA3vLPed,3
jevotska_539590275803656192,"Kispál és a borzot hallgatok, szerintem lőjetek le. #köszi",2
zsibicica_422738290723536896,Im at Örs vezér tere (Budapest) w/ 2 others http://t.co/1RqP5wFgea,3
lili_mike_560327030928322561,"@sophieblasko en crystal castles-re, szoval neha teljes remuletben kezdem a napot :-))))))))",4
derdaka_388048737928368128,Tetszett egy videó (@YouTube): http://t.co/pJT728oHmw – Midnight Music - A füled soha nem alszik,3
dude75_626778152732389377,"tvstore-ról tud valaki valamit, hogy miért nem elérhető...?",3
kirallyany_611416325446070272,Azt hittem megszabadultam a pocoktól erre ma egy hét után megint elkezdett túrni a kis szemét :(,2
BekiRose6_607945572235005953,"Wááá, na rendeljünk gyorsan VOLT-jegyet, mielőtt anya meggondolja magát :D #excited #VOLT #summer",5
dancsopeter_622810415278505984,"Vajon melyik volt előbb: a megálló vagy az ember, aki le akar szállni?",3
rwantsmore_607963075564736513,(annyira nem örültem neki :D),2
kisvolga_463353135436926976,"tudtok-e nekem valami ultimate megoldást javasolni, ami leszedi a kezemről a bicikliolajat anélkül, hogy lemarná?",3
csaloganycsok_561839080309530624,"@sportpotdom imádom a tiebreakeket:) az idegek harca,  lesz még itt belőle :)",4
gabornemethi_620678575545561089,"@sophienyuszi Carbonara. Jó sok cukkiniból, jó krémes legyen.",4
westhammer666_433355817480232960,"Na így a végére az osztályzatokról: a meccs legjobbja Collins lett 8.0-val, utána Diamé és Noble 7.9-cel (előbbi... http://t.co/A67LOnb80L",3
lilian2190_626518573511503872,% komolyan szenvedek miatta. tudom megérdemlem.... de mondja ki h ezt és ezt a szarságot csináltad te hülye állat.,1
DarnyikSzilvia_525655394929373184,10 fényképet tettem közzé a Facebookon a(z) „I.évvégi GTCvizsgaelőadásunk a Centrál Színházban (Hoppá! ;D)” című... http://t.co/hyzVM5EtQ3,3
mindigminden42_621694907942617089,"Az új profilképem valójában két éves, és lehetne az a címe: amikor én még Ganxsta Zolee voltam...",3
Judee0625_627367888823975936,"@vyctorya_ @mergenc ugyanmár! Ez is csak megítélés kérdése 😊 tuti lenne jó pár egyén a násznépben,aki örülne neki 😀",4
bertablogol_623520075140734976,Jó ez az Írók a családban cikk!! A Kemény család hatalmas lehet például! 😂 http://t.co/d67AuGQWjf,4
nneirda0429_589475172723331072,vegulis csak elfujja a szel a tuzet,3
oszdaniel_617253846008467456,Befelé vagy kifelé forduló személyiség vagy? —  http://t.co/ZvpLE9Tp4Q,3
blackdrp_618685502934380544,"Reggel rájöttem, hogy nem akarok ezen az éghajlaton élni. Hajnali 9 és redneckre égek!",2
tepi77_623810678634217472,@ern0plus4 Hátja. Nincs mit,3
dorkaillusion_604361818451111936,elírt szállítási cím miatt emailt írni javításként felesleges? könyvmolyképző lenne. egy betűt elírtam véletlenül.,3
Dorka__593501846901100544,"Vonzó vagyok, és élvezem! Még díjat is kaptam érte, ide nézz: #badoo http://t.co/ibzcxjJVLJ http://t.co/TsaflqFLt3",4
szelidvadallat_624557377795280896,"@maddame_x ha lenne bármi kérdésed a jövőben, nyugodtan írhatsz 😊",4
Mig_on_twit_628457293877800960,"@hexkelly dehogy öllek. Eleve, te kb annyit jársz bkv-val, mint én :)",3
borsionline_595582895399542785,a nyár egész jó ok arra hogy az ember egy kicsit összeszedje magát :),4
Paaszti_601035158591053824,"Beugrottam a belvárosba ügyet intézni. Google Fitnesz szerint 8perc gyaloglás, 42perc futás volt.Pedig csak a szokásos módon gyalogoltam :D",4
mgyrdn_621375717973037056,"a fiu, aki 8-9 (vagy 10?) eve segitett lefesteni a verandankat, ma szembejott velem es meg sem ismert",2
codee47_493977898181599232,Én már nagyon várom. A hobbit – Az öt sereg csatája trailer http://t.co/pFXx7dMQ96,4
krisztina_warga_531365146632138752,"Tegnap Lovasi könyvbemutatón voltam, háát végig abban reménykedtem, hogy felugrik és elkezd énekelni.",3
nojko89_602910736554303488,"Félelem és reszketés a fürdőben, avagy indokolatlan világos tincsek a halántékom környékén… https://t.co/YokQE7t08j",2
csigger_624883660622295040,"@czagatamas mi meg a 3on lakunk, képzelheted :-(",2
baloo87_617763069280821248,"Jo dolog ez a 4D azt leszámítva, ha nem pont az ülés közepén ülsz, akkor a puskagolyó szimulátor folyamatosan tarkón prüszköl xD",2
kisprucsok_577461258741497856,A májkrém belső fóliáján a márka vegán termékeit reklámozzák. Nyilván eljut a célközönséghez.,2
eperkonzerv_622850707859861505,"@_Beno a hegyalja sajnos akkor is kritikán aluli volt, mikor még megrendezték.",2
csabamarosi_626692268708261888,"@gklka AH-IPS, asszem az LG gyártja.",3
miraclesportfan_596291383784284160,Cirka 30 ev elteltevel is hatalmas zene es nagy elvezet hallgatni ezt az albumot: Iron Maiden - Caught Somewhere in Time.,4
filmklub_623878350684200960,Tom Cruise New York-i utcán sétál a Tágra zárt szemekben = vetítővászon előtt caplat egy futópadon. http://t.co/MsrybsjMHV,2
rencsokolom_623946038597001216,"@Mathee_Hun nézd meg, megéri! :)",4
szucscsaba_626259040520290304,"5-10 perccel később ér be a busz, ha a sofőr beszélget. Bár ez a smúzolós srácot láthatóan nem zavarja. Ügyfélközvetlen munkaköre lehet.",2
soniavetor_625949307439566848,"Kerekedjünk fel vásárolni!💪😚👛 - vele: Tami, and mum.",4
szokeptr_578180711032713216,"@sdaniel55 fuu, kurva szar lett az OS X wifi kezelése 10.10 után…",1
_colorofmyroom_589843562738675712,de fölcsesztem magam ezzel a hajgöndörítéssel. legközelebb tuti maradok a régi módszernél,2
sallaidani_562368111211737088,Egesz nap Kollektiv Turmstrasse-t nyomattam kurvajo!,5
kockababy_627819742418616320,"@viharfelho_  nagyim kerdezett valamit,valaszoltam es most nem szol hozzam",2
blaskolevi_626005828634603520,@GalMihaly Ha jól emlékszem BKF-es vagy. Ingyen jár a tanulmányaid vegére az office. Elvileg.,3
HmoriF_569863655518552064,Nagyieknal gangelessshekbe es meg a csillar is ijeszt http://t.co/MZ6DdbKtbO,3
bananember_628456248825016320,"Érdekes a buszsofőrök mindig kiakadnak ,ha úgy köszönök hogy Jó napot ez miert annyira kiakasztó!?😂",2
jaszberenyi_586059341595336704,Photo: Lefordítottam és a magyar közállapotokra aktualizáltam http://t.co/rU5M7f1e1Q,3
efhenrir_627451446804541440,@HiPPoNaX ja hogy a sajátjait adminisztrálja benne :D Már azt hittem az enyéimet szeretné.,4
szaszz_621474622492528640,"bazz! veszek mar egy priuszt, ami 1 liter alatt fogyaszt. Akkor @adiz0r az en fa**omat is fenyesre fogja szopni nem csak @szoges-et :P",4
DodiDeme_584061017317048321,Öcsémmel mesét nézünk.,3
bchungary_628479553535627264,@Dorcse na mi történt? :o,2
Judee0625_627468420230082560,"@csigez olyan képem nincs,de szerintem olyan kép is tetszene,ahol nem a gyerekek szopiznak,hanem anyuci :D",4
cintke_623464233062301696,"@_G_i_n_g_e_r_ Krakkó remek minden szempontból, a többi még nekem is hátra van",4
tothzoltan_628091031674859521,"@csy nem akarlak radumalni, nyugi. Nekem az ipari orlo, tamper mar sok(k)",3
barbikusz_626649689035640832,@urbkri es legalabb kihasznalnak a stadionokat,2
_Beno_614774566515306498,"Arcom, mikor megszerkesztettem az album ID3-mát mint az állatok,majd hipp-hopp mintha nem is csináltam volna meg.. #szuperszombat",4
